36,34,32,32,30
36,32,32,30,30
36,34,32,30,30
36,36,35,32,32
36,34,33,32,32
36,35,34,34,33
36,34,32,30,30
36,33,32,31,30
36,35,35,35,34
36,33,33,33,33
36,33,32,31,30
36,32,30,29,28
36,36,34,34,34
36,34,33,32,32
36,34,32,30,30
36,32,30,29,28
36,36,34,34,34
36,34,33,32,32
36,32,31,30,29
36,34,34,33,33
36,34,32,30,30
36,32,31,30,29
36,32,31,30,29
36,33,32,31,30
36,33,32,31,30
36,32,31,30,29
36,35,34,31,30
36,32,30,30,30
36,33,33,33,33
36,36,35,32,32
36,36,36,35,33
36,36,34,33,30
36,33,32,31,30
36,32,30,29,28
36,35,34,34,33
36,34,34,34,34
36,34,33,32,32
36,33,33,33,33
36,33,33,32,32
36,32,31,30,29
36,33,32,31,30
36,32,32,30,30
36,35,35,32,32
36,36,35,32,32
36,33,32,31,30
36,35,34,34,33
36,35,35,32,32
36,33,32,31,30
36,35,35,32,32
36,36,35,35,35
36,34,34,34,34
