216,144,134,127,120
216,152,139,126,116
216,141,132,124,117
216,144,134,127,120
216,143,129,115,106
216,141,132,124,117
216,144,134,127,120
216,144,134,127,120
216,137,129,123,121
216,141,132,124,117
216,152,139,126,116
216,143,129,121,118
216,143,129,115,106
216,137,129,123,121
216,143,129,121,118
216,144,134,127,120
216,144,134,127,120
216,137,129,123,121
216,152,139,126,116
216,143,129,121,118
216,141,132,124,117
216,143,129,121,118
216,152,139,126,116
216,139,123,120,115
216,144,134,127,120
216,144,134,127,120
216,137,129,123,121
216,141,132,124,117
216,144,134,127,120
216,144,134,127,120
216,139,123,120,115
216,144,134,127,120
216,141,132,124,117
216,143,129,121,118
216,141,132,124,117
216,143,129,121,118
216,139,123,120,115
216,137,129,123,121
216,143,129,121,118
216,143,129,121,118
216,143,129,121,118
216,141,132,124,117
216,141,132,124,117
216,139,123,120,115
216,141,132,124,117
216,141,132,124,117
216,143,129,121,118
216,152,139,126,116
216,143,129,121,118
216,143,129,121,118
216,141,132,124,117
