36,33,32,31,30
36,31,31,29,28
36,34,33,32,32
36,33,32,31,30
36,34,33,32,32
36,34,33,32,32
36,34,33,32,32
36,29,29,29,29
36,33,32,31,30
36,33,33,31,30
36,29,29,29,29
36,29,29,29,29
36,31,31,29,28
36,34,33,32,32
36,33,33,31,30
36,33,32,31,30
36,33,32,31,30
36,33,33,31,30
36,31,31,29,28
36,34,33,32,32
36,29,29,29,29
36,31,31,29,28
36,31,31,29,28
36,31,31,29,28
36,31,31,29,28
36,34,33,32,32
36,33,33,31,30
36,29,29,29,29
36,33,32,31,30
36,34,33,32,32
36,33,33,31,30
36,33,33,31,30
36,33,33,31,30
36,31,31,29,28
36,31,31,29,28
36,33,33,31,30
36,33,32,31,30
36,34,33,32,32
36,34,33,32,32
36,29,29,29,29
36,31,31,29,28
36,33,32,31,30
36,31,31,29,28
36,33,32,31,30
36,29,29,29,29
36,34,33,32,32
36,34,33,32,32
36,34,33,32,32
36,33,32,31,30
36,31,31,29,28
36,33,32,31,30
