36,34,33,31,31
36,32,31,31,31
36,32,30,28,28
36,30,28,28,28
36,32,31,31,31
36,32,29,29,29
36,30,28,28,28
36,34,33,33,32
36,30,28,28,28
36,33,32,30,29
36,32,31,31,31
36,32,31,31,31
36,34,33,31,31
36,34,29,28,28
36,33,32,30,29
36,32,29,29,29
36,32,31,31,31
36,32,29,29,29
36,33,32,30,29
36,32,31,31,31
36,32,31,31,31
36,32,30,30,30
36,32,31,31,31
36,30,29,29,28
36,30,28,28,28
36,32,29,29,29
36,33,32,30,29
36,30,28,28,28
36,30,30,30,30
36,32,29,29,29
36,32,31,31,30
36,32,29,29,29
36,30,29,29,29
36,34,33,31,31
36,34,33,33,32
36,32,29,29,29
36,32,30,28,28
36,30,28,28,28
36,34,29,28,28
36,32,29,29,29
36,34,33,31,31
36,30,28,28,28
36,29,28,28,28
36,34,29,28,28
36,32,29,29,29
36,34,33,33,32
36,32,32,32,30
36,32,32,32,32
36,32,31,31,31
36,32,31,31,31
36,32,32,32,31
