68,68,68,68,68
70,69,69,69,68
70,69,69,69,68
66,66,65,65,63
70,69,69,69,68
73,73,72,71,69
75,74,74,72,72
66,66,65,65,63
66,66,65,65,63
68,68,68,68,68
72,70,70,70,70
68,68,68,68,68
75,74,74,72,72
66,66,65,65,63
72,70,70,70,70
72,70,70,70,70
66,66,65,65,63
72,70,70,70,70
68,68,68,68,68
72,70,70,70,70
68,68,68,68,68
75,74,74,72,72
70,69,69,69,68
68,68,68,68,68
75,74,74,72,72
72,70,70,70,70
75,74,74,72,72
72,70,70,70,70
65,65,65,65,64
72,70,70,70,70
68,68,68,68,68
68,68,68,68,68
66,66,65,65,63
72,70,70,70,70
70,69,69,69,68
69,69,69,69,69
72,70,70,70,70
70,69,69,69,68
72,70,70,70,70
65,65,65,65,64
70,69,69,69,68
73,73,71,71,71
68,68,68,68,68
72,70,70,70,70
68,66,66,66,66
70,69,69,69,68
72,70,70,70,70
69,69,69,69,69
72,70,70,70,70
66,66,65,65,63
66,66,65,65,63
