216,130,120,118,116
216,134,115,113,109
216,139,126,119,112
216,130,120,118,116
216,139,126,119,112
216,146,137,128,126
216,139,126,119,112
216,139,126,119,112
216,130,120,118,116
216,146,137,128,126
216,139,126,119,112
216,139,126,119,112
216,130,120,118,116
216,146,137,128,126
216,139,126,119,112
216,139,126,119,112
216,134,115,113,109
216,139,126,119,112
216,146,137,128,126
216,146,137,128,126
216,146,137,128,126
216,146,137,128,126
216,146,137,128,126
216,146,137,128,126
216,139,126,119,112
216,139,126,119,112
216,146,137,128,126
216,146,137,128,126
216,139,126,119,112
216,139,126,119,112
216,139,126,119,112
216,130,120,118,116
216,130,120,118,116
216,130,120,118,116
216,146,137,128,126
216,139,126,119,112
216,130,120,118,116
216,139,126,119,112
216,139,126,119,112
216,139,126,119,112
216,139,126,119,112
216,146,137,128,126
216,146,137,128,126
216,146,137,128,126
216,119,107,103,103
216,146,137,128,126
216,139,126,119,112
216,139,126,119,112
216,139,126,119,112
216,139,126,119,112
216,118,104,101,101
