36,35,35,34,34
36,35,35,34,34
36,33,33,32,32
36,32,32,32,32
36,31,30,28,28
36,35,35,34,34
36,35,35,34,34
36,31,28,27,27
36,31,28,27,27
36,31,28,27,27
36,30,28,27,27
36,35,35,34,34
36,31,28,27,27
36,35,35,34,34
36,31,28,27,27
36,31,30,28,28
36,33,33,32,32
36,30,28,27,27
36,31,30,28,28
36,31,30,28,28
36,31,30,28,28
36,33,32,32,32
36,31,30,28,28
36,35,35,34,34
36,33,32,32,32
36,30,29,28,28
36,31,30,30,30
36,29,26,26,25
36,34,33,32,30
36,33,33,31,31
36,33,33,32,32
36,32,32,32,32
36,30,28,27,27
36,33,32,31,31
36,33,33,31,31
36,33,30,30,30
36,30,28,27,27
36,33,33,31,31
36,33,32,32,32
36,33,33,32,32
36,33,32,32,32
36,35,35,34,34
36,31,30,29,28
36,30,28,27,27
36,33,32,32,32
36,33,33,32,32
36,30,28,27,27
36,31,30,30,30
36,31,28,27,27
36,33,32,31,31
36,31,28,27,27
