36,29,29,29,29
36,34,34,33,32
36,31,29,29,29
36,31,29,29,29
36,32,32,31,30
36,31,29,29,29
36,36,35,35,34
36,29,29,29,29
36,31,29,29,29
36,32,32,31,30
36,31,29,29,29
36,36,35,35,34
36,31,31,31,31
36,31,30,28,28
36,31,29,29,29
36,31,30,28,28
36,31,30,28,28
36,32,32,31,30
36,36,35,35,34
36,31,30,28,28
36,31,29,29,28
36,27,26,25,25
36,30,30,30,30
36,32,32,31,30
36,27,26,25,25
36,27,26,25,25
36,36,35,35,34
36,27,26,25,25
36,31,30,28,28
36,27,26,25,25
36,36,35,35,34
36,31,30,28,28
36,34,34,33,32
36,34,34,33,32
36,34,34,33,32
36,31,30,28,28
36,30,30,30,30
36,30,30,30,30
36,31,29,29,29
36,30,30,30,30
36,31,30,28,28
36,34,34,33,32
36,29,29,29,29
36,36,35,35,34
36,31,29,29,29
36,31,29,29,29
36,31,29,29,29
36,30,30,30,30
36,27,26,25,25
36,30,30,30,30
36,27,26,25,25
