216,129,122,118,116
216,135,129,123,116
216,129,122,118,116
216,127,120,117,114
216,135,129,123,116
216,135,126,125,121
216,122,120,116,115
216,135,129,123,116
216,124,122,116,115
216,129,122,118,116
216,126,116,112,112
216,128,126,123,120
216,129,122,118,116
216,135,129,123,116
216,128,126,123,120
216,116,108,105,103
216,127,120,117,114
216,126,116,112,112
216,129,122,118,116
216,129,122,118,116
216,122,120,116,115
216,126,116,112,112
216,135,129,123,116
216,135,129,123,116
216,129,122,118,116
216,122,120,116,115
216,122,120,116,115
216,122,120,116,115
216,129,122,118,116
216,127,120,117,114
216,126,116,112,112
216,128,126,123,120
216,129,122,118,116
216,122,120,116,115
216,135,129,123,116
216,127,120,117,114
216,122,120,116,115
216,128,126,123,120
216,120,118,117,115
216,122,120,116,115
216,135,129,123,116
216,129,122,118,116
216,128,126,123,120
216,126,122,117,114
216,126,116,112,112
216,129,122,118,116
216,129,122,118,116
216,126,116,112,112
216,116,108,105,103
216,124,122,116,115
216,126,116,112,112
