6,4,3,3,0
6,4,3,2,0
6,3,3,2,0
6,4,3,3,0
6,4,3,2,0
6,4,3,3,0
6,3,3,2,0
6,4,4,2,0
6,3,3,3,0
6,4,3,3,0
6,3,3,2,0
6,3,3,2,0
6,3,3,2,0
6,3,3,2,0
6,4,3,3,0
6,3,3,3,0
6,3,3,3,0
6,3,2,2,0
6,3,3,2,0
6,4,3,3,0
6,3,3,2,0
6,4,3,3,0
6,4,3,2,0
6,3,3,3,0
6,3,3,2,0
6,3,3,3,0
6,3,3,2,0
6,3,3,2,0
6,3,3,2,0
6,4,3,3,0
6,3,3,2,0
6,3,3,2,0
6,3,3,3,0
6,3,3,3,0
6,4,3,3,0
6,4,3,3,0
6,3,3,2,0
6,4,3,2,0
6,4,3,3,0
6,4,3,3,0
6,3,3,2,0
6,3,3,3,0
6,3,3,2,0
6,3,3,2,0
6,3,3,2,0
6,4,3,3,0
6,4,3,3,0
6,4,4,2,0
6,4,3,3,0
6,3,3,2,0
6,4,3,3,0
