75,75,75,75,75
70,69,69,69,69
77,77,77,77,77
74,74,74,74,74
73,72,72,72,72
71,71,70,70,70
70,69,69,69,69
75,75,75,75,75
75,75,75,75,75
74,74,74,74,74
67,67,67,67,67
71,71,70,70,70
75,75,75,75,74
70,70,69,69,69
70,70,69,69,69
77,77,77,77,77
71,71,70,70,70
72,72,72,72,72
78,78,78,78,78
77,77,77,77,77
72,71,71,71,71
71,71,70,70,70
76,76,76,76,76
71,71,70,70,70
74,74,74,74,74
72,72,72,72,72
72,72,72,72,72
78,78,78,78,78
70,69,69,69,69
70,70,69,69,69
76,76,76,76,76
73,73,73,73,73
72,72,72,72,72
78,78,78,78,78
75,75,75,75,74
76,76,76,76,76
77,77,77,77,77
75,75,75,74,74
73,72,72,72,72
74,74,74,74,74
72,72,72,72,72
75,75,75,74,74
75,75,75,75,74
72,71,71,71,71
73,72,72,72,72
72,72,72,72,72
75,75,75,75,74
74,74,74,73,73
75,75,75,75,75
72,72,72,72,72
75,75,75,75,74
