8,6,6,6,6
8,6,6,6,6
8,4,4,4,4
8,4,4,4,4
8,5,5,5,5
8,5,5,5,5
7,5,5,5,5
8,6,6,6,6
8,5,4,4,4
8,5,5,5,5
8,6,6,6,6
8,6,6,6,6
8,5,4,4,4
8,5,5,5,5
8,5,5,5,5
8,5,5,5,4
6,6,6,6,6
8,5,4,4,4
5,5,5,5,5
8,5,5,5,5
8,5,4,4,4
5,5,5,5,5
8,5,5,5,5
5,5,5,5,5
8,5,4,4,4
8,6,6,6,6
8,5,4,4,4
7,5,5,5,5
6,6,6,6,6
8,5,5,5,5
8,5,5,5,5
8,5,4,4,4
8,5,4,4,4
8,5,5,5,5
8,6,6,6,6
7,5,5,5,5
8,5,4,4,4
8,5,5,5,5
8,6,6,6,6
8,5,5,5,4
8,5,4,4,4
8,5,5,5,5
8,6,6,6,6
8,5,4,4,4
8,5,4,4,4
8,6,6,6,6
8,5,5,5,4
8,5,4,4,4
8,6,5,4,4
8,6,6,6,6
8,5,5,5,5
7,5,5,4,4
7,5,5,4,4
8,5,5,5,5
8,5,5,5,5
8,4,4,4,4
8,6,6,6,6
8,6,6,5,5
6,5,5,5,5
6,5,5,5,5
8,6,6,5,5
8,6,6,6,6
8,4,4,4,4
8,5,5,5,5
8,5,5,5,5
8,4,4,4,4
8,5,5,5,4
8,5,5,5,4
8,6,6,6,6
8,6,6,6,6
8,5,5,5,5
7,5,5,5,5
8,5,5,5,4
6,5,5,5,5
8,6,6,6,6
6,5,5,5,5
8,5,5,5,5
8,6,6,5,5
8,5,5,5,5
7,5,5,5,5
6,5,5,5,5
8,6,6,6,6
8,5,5,5,4
8,6,6,6,6
8,5,5,5,4
6,5,5,5,5
8,5,5,5,5
7,5,5,4,4
8,6,6,6,6
8,5,5,5,5
8,6,6,6,6
5,4,4,4,4
8,5,5,5,4
8,6,6,6,6
8,5,5,5,5
8,5,5,4,4
8,5,5,5,4
7,5,5,4,4
8,6,6,5,5
8,6,6,6,6
8,5,5,5,4
8,5,5,5,4
